iteration,requests_count,nodes_count,time_limit,dfs_backtrack,dfs_normal,ratio
799,21,12,19,16,16,1.0
800,16,12,17,14,13,1.0769230769230769
801,21,9,26,20,19,1.0526315789473684
802,17,10,25,16,15,1.0666666666666667
803,7,2,22,7,7,1.0
804,6,9,17,6,6,1.0
805,10,15,20,10,10,1.0
806,12,4,23,12,12,1.0
807,19,12,19,14,13,1.0769230769230769
808,4,7,21,4,4,1.0
809,5,3,10,5,5,1.0
810,15,9,15,12,11,1.0909090909090908
811,21,12,17,16,14,1.1428571428571428
812,23,5,20,19,18,1.0555555555555556
813,1,5,26,1,1,1.0
814,22,9,23,20,20,1.0
815,6,8,11,6,6,1.0
816,24,4,22,19,18,1.0555555555555556
817,19,2,25,18,17,1.0588235294117647
818,17,9,16,14,12,1.1666666666666667
819,9,2,26,9,9,1.0
820,10,11,22,10,10,1.0
821,22,3,21,18,17,1.0588235294117647
822,25,13,18,17,15,1.1333333333333333
823,1,13,15,1,1,1.0
824,12,3,23,12,12,1.0
825,19,5,16,16,15,1.0666666666666667
826,1,2,24,1,1,1.0
827,18,5,23,18,18,1.0
828,18,13,13,11,10,1.1
829,10,12,24,10,10,1.0
830,26,8,11,11,10,1.1
831,21,3,10,10,10,1.0
832,23,12,19,18,17,1.0588235294117647
833,14,6,15,12,11,1.0909090909090908
834,2,10,26,2,2,1.0
835,25,5,22,21,20,1.05
836,8,8,10,7,7,1.0
837,23,14,17,14,12,1.1666666666666667
838,21,15,12,10,9,1.1111111111111112
839,13,13,12,9,7,1.2857142857142858
840,8,9,20,8,8,1.0
841,19,9,26,19,16,1.1875
842,14,14,19,13,12,1.0833333333333333
843,17,9,24,17,17,1.0
844,7,3,11,7,7,1.0
845,17,3,20,16,16,1.0
846,4,10,14,4,4,1.0
847,12,8,24,12,12,1.0
848,10,13,23,10,10,1.0
849,3,11,25,3,3,1.0
850,16,8,24,16,16,1.0
851,22,4,14,14,13,1.0769230769230769
852,12,2,14,12,12,1.0
853,12,15,18,12,12,1.0
854,18,11,14,12,10,1.2
855,13,4,20,13,13,1.0
856,15,11,23,14,14,1.0
857,7,3,13,7,7,1.0
858,22,7,24,21,19,1.105263157894737
859,21,6,20,19,18,1.0555555555555556
860,19,8,12,11,10,1.1
861,25,14,18,17,16,1.0625
862,4,12,11,4,4,1.0
863,2,15,14,2,2,1.0
864,13,14,24,13,13,1.0
865,15,11,17,13,12,1.0833333333333333
866,4,8,24,4,4,1.0
867,11,4,26,11,11,1.0
868,10,2,18,10,10,1.0
869,4,13,10,4,4,1.0
870,6,14,20,6,6,1.0
871,2,15,12,2,2,1.0
872,18,10,14,14,12,1.1666666666666667
873,16,9,21,15,14,1.0714285714285714
874,20,13,13,12,11,1.0909090909090908
875,6,8,14,6,6,1.0
876,25,11,12,12,12,1.0
877,4,6,23,4,4,1.0
878,26,2,15,15,14,1.0714285714285714
879,22,11,12,12,12,1.0
880,21,5,15,13,11,1.1818181818181819
881,26,6,24,19,18,1.0555555555555556
882,19,6,23,18,17,1.0588235294117647
883,4,8,21,4,4,1.0
884,1,4,23,1,1,1.0
885,26,7,17,17,17,1.0
886,4,13,11,4,4,1.0
887,5,9,24,5,5,1.0
888,13,9,17,12,10,1.2
889,23,3,16,16,15,1.0666666666666667
890,19,3,24,19,19,1.0
891,14,12,24,14,14,1.0
892,16,7,16,14,13,1.0769230769230769
893,8,4,17,8,8,1.0
894,9,12,24,9,9,1.0
895,8,2,12,8,8,1.0
896,22,15,13,11,10,1.1
897,18,12,22,16,16,1.0
898,3,2,23,3,3,1.0
899,2,14,23,2,2,1.0
900,26,8,15,15,15,1.0
901,12,15,11,8,8,1.0
902,7,8,21,7,7,1.0
903,20,6,21,18,18,1.0
904,15,6,14,13,13,1.0
905,1,12,20,1,1,1.0
906,16,7,26,16,16,1.0
907,23,2,10,10,10,1.0
908,15,13,10,9,7,1.2857142857142858
909,4,13,10,4,4,1.0
910,25,3,12,12,12,1.0
911,23,14,12,11,11,1.0
912,4,14,15,4,4,1.0
913,17,8,16,15,13,1.1538461538461537
914,21,15,10,10,9,1.1111111111111112
915,1,3,10,1,1,1.0
916,19,6,24,18,17,1.0588235294117647
917,14,9,26,14,14,1.0
918,7,4,21,7,7,1.0
919,15,3,17,14,13,1.0769230769230769
920,5,12,13,5,5,1.0
921,18,4,18,14,14,1.0
922,15,14,20,13,12,1.0833333333333333
923,11,5,22,11,11,1.0
924,14,12,25,14,14,1.0
925,12,13,17,12,12,1.0
926,17,2,25,17,17,1.0
927,11,2,11,10,10,1.0
928,7,6,25,7,7,1.0
929,11,6,11,9,9,1.0
930,11,13,24,11,11,1.0
931,9,8,22,9,9,1.0
932,5,9,20,5,5,1.0
933,18,7,23,18,16,1.125
934,25,9,23,20,19,1.0526315789473684
935,8,5,22,8,8,1.0
936,17,8,18,16,16,1.0
937,6,12,24,6,6,1.0
938,10,10,21,10,10,1.0
939,26,3,11,11,11,1.0
940,11,12,16,11,10,1.1
941,12,6,21,12,12,1.0
942,3,5,21,3,3,1.0
943,22,12,19,16,15,1.0666666666666667
944,17,7,21,17,15,1.1333333333333333
945,23,13,18,16,16,1.0
946,18,4,25,18,16,1.125
947,12,7,11,8,7,1.1428571428571428
948,12,10,21,12,12,1.0
949,23,3,18,17,17,1.0
950,15,2,15,13,13,1.0
951,21,15,19,15,13,1.1538461538461537
952,6,9,26,6,6,1.0
953,22,5,23,21,19,1.105263157894737
954,17,10,16,14,12,1.1666666666666667
955,6,15,13,6,6,1.0
956,16,10,25,16,16,1.0
957,5,6,26,5,5,1.0
958,16,8,17,15,14,1.0714285714285714
959,10,10,11,7,7,1.0
960,12,3,22,12,12,1.0
961,16,11,20,14,13,1.0769230769230769
962,10,15,24,10,10,1.0
963,9,4,11,9,9,1.0
964,22,5,13,13,13,1.0
965,10,9,20,10,10,1.0
966,16,15,11,10,9,1.1111111111111112
967,26,12,17,16,13,1.2307692307692308
968,25,5,22,21,20,1.05
969,20,4,23,17,16,1.0625
970,22,10,20,19,18,1.0555555555555556
971,18,12,20,15,13,1.1538461538461537
972,25,8,19,17,15,1.1333333333333333
973,26,14,11,11,10,1.1
974,9,14,19,9,9,1.0
975,2,6,12,2,2,1.0
976,3,11,14,3,3,1.0
977,2,7,15,2,2,1.0
978,9,15,18,9,9,1.0
979,22,2,14,14,13,1.0769230769230769
980,15,14,12,9,8,1.125
981,10,15,25,10,10,1.0
982,26,5,14,14,14,1.0
983,10,15,12,8,8,1.0
984,11,12,19,11,11,1.0
985,23,4,21,20,17,1.1764705882352942
986,5,5,26,5,5,1.0
987,12,4,12,11,10,1.1
988,25,12,12,12,12,1.0
989,21,7,23,20,16,1.25
990,3,5,10,3,3,1.0
991,11,13,18,11,11,1.0
992,1,4,15,1,1,1.0
993,26,14,20,16,15,1.0666666666666667
994,20,2,15,14,14,1.0
995,24,4,25,21,20,1.05
996,24,15,12,11,10,1.1
997,15,6,17,13,12,1.0833333333333333
998,16,15,21,15,14,1.0714285714285714
999,14,15,25,14,14,1.0
1000,25,4,15,15,15,1.0
1001,22,6,13,13,12,1.0833333333333333
1002,4,4,13,4,4,1.0
1003,14,13,24,14,14,1.0
1004,25,9,15,14,13,1.0769230769230769
1005,24,8,12,12,12,1.0
1006,16,8,20,15,14,1.0714285714285714
1007,3,6,15,3,3,1.0
1008,15,9,24,15,15,1.0
1009,13,3,19,12,11,1.0909090909090908
1010,17,12,23,17,16,1.0625
1011,18,12,15,12,11,1.0909090909090908
1012,20,4,19,17,15,1.1333333333333333
1013,7,3,10,7,7,1.0
1014,9,7,19,9,9,1.0
1015,4,14,17,4,4,1.0
1016,25,2,13,13,13,1.0
1017,21,7,10,10,10,1.0
1018,2,11,14,2,2,1.0
1019,23,11,11,11,11,1.0
1020,1,5,20,1,1,1.0
1021,1,3,22,1,1,1.0
1022,11,5,12,11,9,1.2222222222222223
1023,7,5,18,7,7,1.0
1024,4,14,11,4,4,1.0
1025,23,11,16,14,13,1.0769230769230769
1026,25,5,21,20,20,1.0
1027,15,15,16,13,13,1.0
1028,4,4,26,4,4,1.0
1029,2,8,14,2,2,1.0
1030,2,5,22,2,2,1.0
1031,26,14,11,10,10,1.0
1032,1,13,14,1,1,1.0
1033,9,6,19,9,9,1.0
1034,1,15,17,1,1,1.0
1035,7,3,10,7,7,1.0
1036,22,14,16,15,13,1.1538461538461537
1037,11,3,22,11,11,1.0
1038,21,4,18,16,14,1.1428571428571428
1039,5,14,19,5,5,1.0
1040,13,14,26,13,13,1.0
1041,5,6,22,5,5,1.0
1042,22,7,23,19,18,1.0555555555555556
1043,11,8,10,9,8,1.125
1044,12,10,10,9,8,1.125
1045,19,2,20,18,17,1.0588235294117647
1046,16,6,20,16,15,1.0666666666666667
1047,6,14,12,6,6,1.0
1048,13,8,14,11,10,1.1
1049,22,11,10,9,8,1.125
1050,7,8,16,7,7,1.0
1051,23,2,10,10,10,1.0
1052,8,13,26,8,8,1.0
1053,20,9,25,20,19,1.0526315789473684
1054,12,6,13,10,9,1.1111111111111112
1055,4,12,22,4,4,1.0
1056,6,3,18,6,6,1.0
1057,20,4,21,18,16,1.125
1058,15,11,19,14,13,1.0769230769230769
1059,13,7,21,13,12,1.0833333333333333
1060,9,11,14,8,8,1.0
1061,26,6,22,18,18,1.0
1062,6,12,19,6,6,1.0
1063,9,13,21,9,9,1.0
1064,23,7,16,16,15,1.0666666666666667
1065,4,8,17,4,4,1.0
1066,23,9,15,14,13,1.0769230769230769
1067,3,5,12,3,3,1.0
1068,5,7,18,5,5,1.0
1069,5,8,20,5,5,1.0
1070,25,4,20,19,18,1.0555555555555556
1071,3,10,11,3,3,1.0
1072,23,7,26,20,19,1.0526315789473684
1073,12,4,18,12,12,1.0
1074,11,10,23,11,11,1.0
1075,6,3,10,6,6,1.0
1076,3,7,15,3,3,1.0
1077,22,8,22,19,19,1.0
1078,25,4,21,21,21,1.0
1079,18,14,21,15,13,1.1538461538461537
1080,5,12,20,5,5,1.0
1081,19,4,24,18,17,1.0588235294117647
1082,24,14,19,16,15,1.0666666666666667
1083,23,2,18,18,18,1.0
1084,13,9,16,12,10,1.2
1085,7,2,26,7,7,1.0
1086,19,15,16,13,12,1.0833333333333333
1087,13,2,13,9,9,1.0
1088,10,10,17,10,10,1.0
1089,11,9,24,11,11,1.0
1090,23,10,14,13,13,1.0
1091,13,10,15,12,10,1.2
1092,23,15,14,13,13,1.0
1093,23,11,26,20,19,1.0526315789473684
1094,21,4,17,16,15,1.0666666666666667
1095,2,3,19,2,2,1.0
1096,9,4,12,9,9,1.0
1097,1,15,24,1,1,1.0
1098,7,13,25,7,7,1.0
1099,25,4,19,18,16,1.125
1100,20,4,20,16,16,1.0
1101,3,15,24,3,3,1.0
1102,8,5,14,8,8,1.0
1103,4,8,15,4,4,1.0
1104,18,4,15,14,14,1.0
1105,13,4,14,11,10,1.1
1106,18,12,10,8,6,1.3333333333333333
1107,18,15,11,11,10,1.1
1108,9,9,18,9,9,1.0
1109,1,6,10,1,1,1.0
1110,22,5,18,17,15,1.1333333333333333
1111,19,14,16,12,11,1.0909090909090908
1112,25,15,14,13,12,1.0833333333333333
1113,11,14,12,9,8,1.125
1114,16,11,10,9,8,1.125
1115,7,2,15,7,7,1.0
1116,10,9,18,10,10,1.0
1117,22,9,11,11,10,1.1
1118,15,9,17,13,12,1.0833333333333333
1119,18,9,17,13,13,1.0
1120,17,12,26,17,17,1.0
1121,26,15,24,18,17,1.0588235294117647
1122,20,7,17,15,13,1.1538461538461537
1123,23,11,15,15,13,1.1538461538461537
1124,13,12,23,13,13,1.0
1125,17,8,19,14,14,1.0
1126,9,12,11,8,7,1.1428571428571428
1127,23,6,18,17,17,1.0
1128,11,6,20,11,11,1.0
1129,10,5,24,10,10,1.0
1130,6,13,16,6,6,1.0
1131,17,14,16,13,11,1.1818181818181819
1132,26,8,25,22,22,1.0
1133,20,10,13,12,11,1.0909090909090908
1134,19,9,19,15,14,1.0714285714285714
1135,1,15,20,1,1,1.0
1136,12,6,18,12,12,1.0
1137,19,4,10,10,10,1.0
1138,4,7,25,4,4,1.0
1139,20,4,20,17,17,1.0
1140,10,12,13,8,7,1.1428571428571428
1141,25,6,15,14,14,1.0
1142,13,11,23,13,13,1.0
1143,18,15,13,10,9,1.1111111111111112
1144,25,5,24,21,20,1.05
1145,13,12,22,13,12,1.0833333333333333
1146,3,12,26,3,3,1.0
1147,18,7,26,18,18,1.0
1148,9,7,17,9,9,1.0
1149,25,5,23,20,19,1.0526315789473684
1150,8,7,25,8,8,1.0
1151,9,5,20,9,9,1.0
1152,18,6,12,12,11,1.0909090909090908
1153,19,7,25,17,17,1.0
1154,21,9,16,14,11,1.2727272727272727
1155,1,12,16,1,1,1.0
1156,11,12,15,10,10,1.0
1157,16,10,10,9,8,1.125
1158,20,5,25,20,19,1.0526315789473684
1159,7,9,14,7,7,1.0
1160,7,12,20,7,7,1.0
1161,24,2,21,18,17,1.0588235294117647
1162,18,14,25,17,17,1.0
1163,4,3,25,4,4,1.0
1164,10,3,13,10,10,1.0
1165,2,11,12,2,2,1.0
1166,6,12,15,6,6,1.0
1167,19,4,20,18,17,1.0588235294117647
1168,20,10,12,12,11,1.0909090909090908
1169,17,15,16,12,11,1.0909090909090908
1170,14,9,17,11,11,1.0
1171,8,14,16,8,8,1.0
1172,25,7,22,21,21,1.0
1173,10,2,26,10,10,1.0
1174,13,6,13,10,9,1.1111111111111112
1175,6,15,22,6,6,1.0
1176,25,7,23,19,18,1.0555555555555556
1177,15,11,20,15,14,1.0714285714285714
1178,21,2,24,20,19,1.0526315789473684
1179,5,5,11,5,5,1.0
1180,24,9,19,18,16,1.125
1181,1,7,13,1,1,1.0
1182,14,7,16,12,12,1.0
1183,20,3,16,16,16,1.0
1184,17,4,20,15,14,1.0714285714285714
1185,25,4,11,11,11,1.0
1186,17,13,17,12,11,1.0909090909090908
1187,7,10,17,7,7,1.0
1188,8,2,13,8,8,1.0
1189,10,3,11,10,9,1.1111111111111112
1190,2,7,21,2,2,1.0
1191,26,13,14,13,12,1.0833333333333333
1192,26,12,17,16,15,1.0666666666666667
1193,11,5,16,11,11,1.0
1194,3,8,10,3,3,1.0
1195,23,10,10,10,10,1.0
1196,16,3,24,16,15,1.0666666666666667
1197,13,10,14,10,9,1.1111111111111112
1198,22,3,20,18,16,1.125
1199,11,9,21,11,11,1.0
1200,12,10,25,12,12,1.0
1201,13,14,22,13,13,1.0
1202,13,12,18,13,12,1.0833333333333333
1203,23,13,11,10,9,1.1111111111111112
1204,23,9,15,14,13,1.0769230769230769
1205,26,15,26,18,17,1.0588235294117647
1206,11,11,23,11,11,1.0
1207,4,7,16,4,4,1.0
1208,3,2,26,3,3,1.0
1209,12,2,25,12,12,1.0
1210,16,4,16,14,13,1.0769230769230769
1211,20,9,17,16,15,1.0666666666666667
1212,25,4,15,15,15,1.0
1213,14,3,18,14,14,1.0
1214,2,5,18,2,2,1.0
1215,24,14,20,16,14,1.1428571428571428
1216,5,15,23,5,5,1.0
1217,21,15,20,14,14,1.0
1218,16,11,14,10,10,1.0
1219,7,3,13,7,7,1.0
1220,19,14,22,17,15,1.1333333333333333
1221,14,12,10,8,7,1.1428571428571428
1222,9,4,24,9,9,1.0
1223,16,15,17,14,13,1.0769230769230769
1224,20,4,10,10,10,1.0
1225,12,11,25,12,12,1.0
1226,24,12,22,19,18,1.0555555555555556
1227,22,11,23,20,16,1.25
1228,13,11,16,10,10,1.0
1229,10,8,26,10,10,1.0
1230,6,15,21,6,6,1.0
1231,20,6,15,15,14,1.0714285714285714
1232,22,6,26,20,18,1.1111111111111112
1233,17,6,23,17,17,1.0
1234,25,10,21,19,19,1.0
1235,3,15,21,3,3,1.0
1236,24,5,21,19,18,1.0555555555555556
1237,21,8,19,15,14,1.0714285714285714
1238,26,3,17,17,16,1.0625
1239,6,8,13,6,6,1.0
1240,7,5,16,7,7,1.0
1241,10,6,20,10,10,1.0
1242,1,8,18,1,1,1.0
1243,23,10,26,20,20,1.0
1244,4,9,21,4,4,1.0
1245,23,14,20,17,14,1.2142857142857142
1246,14,4,12,11,10,1.1
1247,17,14,10,9,8,1.125
1248,14,10,15,12,12,1.0
1249,24,7,20,17,15,1.1333333333333333
1250,14,8,12,10,9,1.1111111111111112
1251,20,6,11,11,10,1.1
1252,12,14,21,12,12,1.0
1253,21,14,19,14,13,1.0769230769230769
1254,11,13,21,11,11,1.0
1255,5,7,10,5,5,1.0
1256,14,7,13,11,11,1.0
1257,5,11,19,5,5,1.0
1258,22,10,23,20,18,1.1111111111111112
1259,8,10,25,8,8,1.0
1260,24,14,17,15,13,1.1538461538461537
1261,2,6,23,2,2,1.0
1262,4,6,11,4,4,1.0
1263,21,13,12,12,11,1.0909090909090908
1264,10,4,13,10,10,1.0
1265,15,5,24,15,15,1.0
1266,8,14,14,8,7,1.1428571428571428
1267,22,15,25,19,17,1.1176470588235294
1268,23,2,26,22,21,1.0476190476190477
1269,15,11,20,15,13,1.1538461538461537
1270,23,8,19,16,15,1.0666666666666667
1271,1,3,10,1,1,1.0
1272,1,13,20,1,1,1.0
1273,23,10,11,11,10,1.1
1274,4,5,14,4,4,1.0
1275,17,8,22,17,17,1.0
1276,1,4,12,1,1,1.0
1277,22,3,12,12,12,1.0
1278,24,7,10,10,10,1.0
1279,24,9,26,22,22,1.0
1280,2,2,10,2,2,1.0
1281,15,10,16,13,13,1.0
1282,20,15,15,13,10,1.3
1283,15,8,11,11,11,1.0
1284,3,9,21,3,3,1.0
1285,23,4,16,15,14,1.0714285714285714
1286,16,7,11,9,9,1.0
1287,14,7,25,14,14,1.0
1288,13,3,11,11,10,1.1
1289,25,11,22,19,19,1.0
1290,24,10,21,19,17,1.1176470588235294
1291,23,5,24,21,20,1.05
1292,13,6,13,9,7,1.2857142857142858
1293,14,4,17,14,14,1.0
1294,14,6,15,13,12,1.0833333333333333
1295,22,4,16,14,14,1.0
1296,19,11,26,19,18,1.0555555555555556
1297,1,3,14,1,1,1.0
1298,9,6,21,9,9,1.0
1299,5,9,14,5,5,1.0
1300,25,11,26,20,19,1.0526315789473684
1301,2,9,26,2,2,1.0
1302,13,5,17,12,11,1.0909090909090908
1303,24,12,17,17,16,1.0625
1304,13,9,25,13,13,1.0
1305,7,11,22,7,7,1.0
1306,11,15,16,11,10,1.1
1307,22,9,10,10,10,1.0
1308,23,8,15,15,13,1.1538461538461537
1309,13,4,17,13,11,1.1818181818181819
1310,7,8,23,7,7,1.0
1311,21,4,26,21,20,1.05
1312,22,6,24,19,19,1.0
1313,21,14,11,11,10,1.1
1314,8,7,20,8,8,1.0
1315,5,15,18,5,5,1.0
1316,3,3,19,3,3,1.0
1317,4,5,26,4,4,1.0
1318,21,10,11,11,10,1.1
1319,25,7,12,12,12,1.0
1320,22,4,10,10,10,1.0
1321,21,5,24,20,19,1.0526315789473684
1322,24,10,12,11,11,1.0
1323,7,14,24,7,7,1.0
1324,13,5,16,12,11,1.0909090909090908
1325,5,10,13,5,5,1.0
1326,6,3,24,6,6,1.0
1327,25,7,15,14,14,1.0
1328,14,8,13,11,10,1.1
1329,16,11,20,14,14,1.0
1330,15,8,17,14,14,1.0
1331,15,14,11,9,9,1.0
1332,2,6,10,2,2,1.0
1333,13,9,26,13,13,1.0
1334,21,13,12,10,10,1.0
1335,18,10,14,12,11,1.0909090909090908
1336,21,2,14,13,12,1.0833333333333333
1337,19,14,17,15,14,1.0714285714285714
1338,6,3,23,6,6,1.0
1339,8,13,14,8,8,1.0
1340,5,4,23,5,5,1.0
1341,6,7,13,6,6,1.0
1342,19,6,22,14,14,1.0
1343,12,6,26,12,12,1.0
1344,3,5,17,3,3,1.0
1345,22,7,10,10,9,1.1111111111111112
1346,25,13,14,14,14,1.0
1347,16,13,26,15,15,1.0
1348,2,2,12,2,2,1.0
1349,2,8,24,2,2,1.0
1350,13,13,14,10,9,1.1111111111111112
1351,21,10,10,10,10,1.0
1352,21,12,12,12,11,1.0909090909090908
1353,3,10,19,3,3,1.0
1354,12,13,15,12,11,1.0909090909090908
1355,13,8,19,13,13,1.0
1356,25,10,15,15,15,1.0
1357,23,8,23,21,21,1.0
1358,8,11,10,7,6,1.1666666666666667
1359,17,5,20,17,17,1.0
1360,22,6,17,17,17,1.0
1361,22,15,15,14,11,1.2727272727272727
1362,15,2,22,15,15,1.0
1363,23,15,23,17,17,1.0
1364,14,5,12,11,11,1.0
1365,2,11,12,2,2,1.0
1366,22,11,22,16,15,1.0666666666666667
1367,17,6,15,12,12,1.0
1368,11,9,23,11,11,1.0
1369,6,11,25,6,6,1.0
1370,8,10,14,8,8,1.0
1371,23,5,22,20,18,1.1111111111111112
1372,2,12,12,2,2,1.0
1373,16,11,26,16,16,1.0
1374,16,11,22,16,16,1.0
1375,21,4,18,16,15,1.0666666666666667
1376,19,8,17,16,15,1.0666666666666667
1377,12,14,20,12,12,1.0
1378,16,14,17,11,11,1.0
1379,21,15,21,18,17,1.0588235294117647
1380,17,6,11,11,10,1.1
1381,15,6,12,9,9,1.0
1382,25,8,13,13,12,1.0833333333333333
1383,3,5,15,3,3,1.0
1384,23,12,24,20,19,1.0526315789473684
1385,11,3,19,11,11,1.0
1386,6,11,26,6,6,1.0
1387,20,9,26,20,18,1.1111111111111112
1388,25,11,16,15,14,1.0714285714285714
1389,12,7,13,10,8,1.25
1390,12,13,26,12,12,1.0
1391,4,11,17,4,4,1.0
1392,25,4,17,17,16,1.0625
1393,7,13,15,7,7,1.0
1394,18,10,13,13,12,1.0833333333333333
1395,4,8,19,4,4,1.0
1396,4,4,18,4,4,1.0
1397,19,2,11,11,10,1.1
1398,19,12,23,19,18,1.0555555555555556
1399,9,12,25,9,9,1.0
1400,10,2,16,10,10,1.0
1401,25,3,17,17,17,1.0
1402,7,12,25,7,7,1.0
1403,6,15,16,6,6,1.0
1404,2,13,26,2,2,1.0
1405,2,4,14,2,2,1.0
1406,8,9,23,8,8,1.0
1407,1,14,22,1,1,1.0
1408,20,12,10,9,8,1.125
1409,21,2,18,17,16,1.0625
1410,24,3,12,12,12,1.0
1411,5,5,24,5,5,1.0
1412,8,11,15,8,8,1.0
1413,13,15,22,13,13,1.0
1414,16,3,23,16,16,1.0
1415,12,10,12,11,10,1.1
1416,13,3,14,10,10,1.0
1417,23,10,19,18,16,1.125
1418,10,4,26,10,10,1.0
1419,10,3,23,10,10,1.0
1420,5,6,24,5,5,1.0
1421,10,12,15,8,8,1.0
1422,22,14,11,11,11,1.0
1423,8,12,12,8,6,1.3333333333333333
1424,19,8,24,18,17,1.0588235294117647
1425,3,14,17,3,3,1.0
1426,14,12,23,14,14,1.0
1427,1,2,10,1,1,1.0
1428,17,12,15,13,11,1.1818181818181819
1429,20,14,20,16,15,1.0666666666666667
1430,20,11,25,19,17,1.1176470588235294
1431,9,2,21,9,9,1.0
1432,24,5,21,20,18,1.1111111111111112
1433,11,9,15,10,9,1.1111111111111112
1434,25,8,23,19,18,1.0555555555555556
1435,17,4,18,15,14,1.0714285714285714
1436,10,5,25,10,10,1.0
1437,4,6,13,4,4,1.0
1438,25,15,22,19,18,1.0555555555555556
1439,14,9,18,14,12,1.1666666666666667
1440,22,8,24,19,18,1.0555555555555556
1441,3,11,12,3,3,1.0
1442,14,8,16,13,11,1.1818181818181819
1443,21,14,21,17,14,1.2142857142857142
1444,8,9,19,8,8,1.0
1445,10,15,15,10,10,1.0
1446,11,6,19,11,11,1.0
1447,4,11,14,4,4,1.0
1448,24,14,26,20,20,1.0
1449,5,4,16,5,5,1.0
1450,10,15,11,7,7,1.0
1451,3,8,26,3,3,1.0
1452,17,7,11,11,10,1.1
1453,15,9,21,15,15,1.0
1454,21,6,25,20,19,1.0526315789473684
1455,13,13,21,13,11,1.1818181818181819
1456,24,2,17,17,17,1.0
1457,11,8,10,10,9,1.1111111111111112
1458,23,2,21,19,18,1.0555555555555556
1459,21,4,15,14,12,1.1666666666666667
1460,20,3,25,20,20,1.0
1461,25,7,16,15,14,1.0714285714285714
1462,20,2,20,18,17,1.0588235294117647
1463,8,12,15,8,8,1.0
1464,3,2,18,3,3,1.0
1465,9,4,23,9,9,1.0
1466,5,5,13,5,5,1.0
1467,6,6,14,6,6,1.0
1468,4,15,18,4,4,1.0
1469,5,12,16,5,5,1.0
1470,26,7,17,17,16,1.0625
1471,6,2,23,6,6,1.0
1472,6,9,14,6,6,1.0
1473,11,7,25,11,11,1.0
1474,22,9,18,18,16,1.125
1475,3,9,26,3,3,1.0
1476,3,12,11,3,3,1.0
1477,6,8,10,6,6,1.0
1478,20,6,25,19,17,1.1176470588235294
1479,25,15,13,13,12,1.0833333333333333
1480,15,12,21,15,14,1.0714285714285714
1481,8,13,23,8,8,1.0
1482,20,11,11,10,9,1.1111111111111112
1483,5,6,10,5,5,1.0
1484,8,7,16,8,8,1.0
1485,5,9,14,5,5,1.0
1486,23,7,22,19,18,1.0555555555555556
1487,15,12,22,15,13,1.1538461538461537
1488,11,3,18,11,11,1.0
1489,26,10,10,9,9,1.0
1490,13,13,17,12,11,1.0909090909090908
1491,18,9,16,13,12,1.0833333333333333
1492,3,5,19,3,3,1.0
1493,9,6,11,6,6,1.0
1494,12,4,23,12,12,1.0
1495,6,11,18,6,6,1.0
1496,2,6,19,2,2,1.0
1497,17,14,12,10,9,1.1111111111111112
1498,2,6,10,2,2,1.0
1499,4,15,15,4,4,1.0
1500,17,7,14,13,12,1.0833333333333333
1501,8,12,16,8,8,1.0
1502,5,9,17,5,5,1.0
1503,21,13,13,12,10,1.2
1504,12,4,26,12,12,1.0
1505,21,6,22,20,19,1.0526315789473684
1506,22,15,17,14,13,1.0769230769230769
1507,1,5,10,1,1,1.0
1508,16,5,17,12,11,1.0909090909090908
1509,14,9,18,13,13,1.0
1510,7,12,23,7,7,1.0
1511,7,4,17,7,7,1.0
1512,1,2,11,1,1,1.0
1513,9,13,13,8,7,1.1428571428571428
1514,15,3,20,15,15,1.0
1515,21,11,26,18,17,1.0588235294117647
1516,4,6,25,4,4,1.0
1517,5,4,15,5,5,1.0
1518,22,4,17,16,15,1.0666666666666667
1519,5,7,13,5,5,1.0
1520,21,15,14,11,10,1.1
1521,25,5,24,22,21,1.0476190476190477
1522,22,3,11,11,11,1.0
1523,25,8,23,18,16,1.125
1524,13,10,17,11,11,1.0
1525,15,3,12,10,9,1.1111111111111112
1526,15,7,10,10,9,1.1111111111111112
1527,6,9,16,6,6,1.0
1528,15,12,17,12,11,1.0909090909090908
1529,19,10,11,11,10,1.1
1530,26,3,20,18,15,1.2
1531,5,13,19,5,5,1.0
1532,19,9,21,18,16,1.125
1533,7,5,24,7,7,1.0
1534,19,15,10,9,8,1.125
1535,12,2,10,9,9,1.0
1536,10,8,26,10,10,1.0
1537,3,11,20,3,3,1.0
1538,6,13,16,6,6,1.0
1539,9,4,17,9,9,1.0
1540,18,12,20,14,14,1.0
1541,22,15,11,11,10,1.1
1542,20,6,21,18,18,1.0
1543,11,4,16,11,11,1.0
1544,11,4,15,11,11,1.0
1545,14,4,20,14,14,1.0
1546,15,9,22,15,15,1.0
1547,16,6,22,15,14,1.0714285714285714
1548,3,9,22,3,3,1.0
1549,7,14,20,7,7,1.0
1550,16,14,22,14,14,1.0
1551,3,9,16,3,3,1.0
1552,2,4,11,2,2,1.0
1553,20,6,23,19,19,1.0
1554,5,6,19,5,5,1.0
1555,14,11,15,11,11,1.0
1556,1,6,16,1,1,1.0
1557,3,5,25,3,3,1.0
1558,18,7,23,16,16,1.0
1559,3,11,14,3,3,1.0
1560,25,13,23,20,16,1.25
1561,15,14,23,15,13,1.1538461538461537
1562,9,4,13,9,9,1.0
1563,5,3,17,5,5,1.0
1564,12,7,20,12,12,1.0
1565,12,4,10,9,9,1.0
